STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,India,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,58.843195355829934,59.35779415375405,59.247474934329794,59.43515214298447,59.59154981686336,59.71027751337788,59.80344343953801,59.99078430910907,59.798398353283844,59.88584651502259,59.806806830374114,59.850194572159864,60.12094753446635,60.29954358786354,60.43811529031108,60.422980031548605,60.4034723646992,60.74014778739334,60.736111718390006,60.632519280637965,60.67590702242372,60.80035248335962,60.69642370652397,61.0293993992984,60.99172942193402,60.94195123755966,61.06000625590695,60.90798099011499,61.045880014395316,61.01628217503758,61.074468836502206,60.97995755400765,61.005855663445665,60.9752488068371,60.85887548390786,60.73913877014251,60.87098369091783,60.8349954089715,60.88443725426226,60.86896565641617,60.70483218361423,60.7293849367178,60.62478348171493,60.667162206249856,60.58341377443083,60.509419176036516,60.4132261981239,60.45930465257854,60.563906107581424,60.397418261194204,60.43004315230442,60.420625657963335,60.43946064664553,60.44955081915384,60.43172484772248,60.399099956612254,60.28407199001745,60.24371129998419,60.21983122504785,60.0459439188212,60.05076476780832,60.055585650429336,60.06040649941645
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Fiji,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12.424740010946907,12.424740010946907,12.479474548440066,12.479474548440066,12.205801860974274,12.205801860974274,12.096332785987958,11.986863711001643,12.096332785987958,12.096332785987958,12.096332785987958,12.588943623426383,12.862616310892172,13.136288998357964,13.409961685823754,14.230979748221129,14.77832512315271,15.32567049808429,15.599343185550083,15.873015873015872,16.420361247947454,16.967706622879035,17.51505199781062,18.0623973727422,18.88341543513957,19.157088122605366,19.978106185002737,20.79912424740011,21.620142309797483,22.441160372194854,23.20744389709907,22.889983579638752,22.572523262178436,22.25506294471812,21.9376026272578,21.620142309797483,21.302681992337163,20.985221674876847,20.66776135741653,20.35030103995621,20.032840722495894,19.715380405035575,19.397920087575258,19.080459770114942,18.762999452654626,18.44553913519431,18.12807881773399,17.810618500273673,17.504105090311985,17.465790914066776,17.427476737821564,17.389162561576356,17.350848385331144,17.312534209085932,17.274220032840724,17.23590585659551,17.197591680350303,17.15927750410509,17.12096332785988,17.05528188286809,17.05528188286809,17.05528188286809,17.05528188286809
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Tuvalu,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Chile,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18.003260115233775,18.231898559846783,18.460537004459795,18.691865313127074,18.921848689767216,19.149142202353094,19.44502724832287,19.740912294292645,19.969550738905657,20.308473609743764,20.6447066165276,20.980939623311436,21.30103344576965,21.855145440949414,22.25862504909002,23.132830866727996,22.99833766401446,22.863844461300925,22.72935125858739,22.66210465723062,22.52761145451709,22.325871650446786,22.25862504909002,22.19137844773325,22.15372035097346,22.10530279799659,21.73813635458864,21.72603196634442,21.746205946751452,21.383074299424905,21.23513177644002,20.92176261411748,20.81551298397379,20.779199819241136,20.617807975984896,20.48600463732563,20.472555317054276,20.46852052097287,20.25467632865835,20.32192293001512,20.375720211100532,20.9338670023617,20.745576518562753,21.43149185240178,21.364245251045013,21.249926028738507,21.158470650893303,20.736127833099317,20.31378636023735,19.79527955757116,19.391093456636703,18.87931265903821,18.44822912799987,18.000314986423575,17.565187709095465,17.025862754173332,16.57546350415842,16.01607672484957,15.43534696502696,14.902628945638345,14.563187023105261,14.31993271045913,14.401024975188188
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,North Macedonia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39598898938262,51.002752654345265,50.963429020841524,50.6095163193079,50.72748721981911,50.45222178529296,50.76681085332285,50.41289815178922,48.56468737711365,48.8399528116398,52.457727093983486,51.1600471883602,49.626425481714506,48.289421942587495,48.13212740857255,42.64764169639319,42.13238208481966,40.1665344964314,44.3695479777954,44.329896907216494,50.23790642347343,49.960348929421095,50.0,50.039651070578905,50.15860428231562,50.19825535289453,50.11895321173672,50.15860428231562,50.039651070578905,49.960348929421095,49.84139571768438,49.603489294210945
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Latvia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65759236344352,40.400469249682615,40.818294309544086,29.440596525623924,30.11554469924631,28.47638484902052,28.106770372989214,25.98550468446173,25.519469040770083,25.406977678499686,25.631960403040484,25.423047873109745,26.38725954971315,27.865717453838368,29.81021100165523,29.553087887894325,29.32810516335353,29.456666720233983,29.006701271152398,29.18347341186302,29.585228277114435,30.163755283076476,30.083404310026197,30.284281742651903,31.031545792019543,31.063686181239653,31.14403715428994,31.497581435711187,31.64068777117146,31.656757191065406,31.656757191065406,31.672826610959344
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Jamaica,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,49.2151431209603,49.39981532779317,49.39981532779317,49.2151431209603,46.81440443213297,47.73776546629732,47.73776546629732,47.73776546629732,47.73776546629732,46.81440443213297,46.81440443213297,46.81440443213297,46.81440443213297,46.81440443213297,46.81440443213297,46.81440443213297,46.81440443213297,46.81440443213297,45.89104339796861,45.89104339796861,45.89104339796861,44.96768236380424,44.04432132963989,44.04432132963989,44.04432132963989,44.04432132963989,44.04432132963989,44.04432132963989,44.04432132963989,43.95198522622346,43.95198522622346,43.95198522622346,46.445060018467224,46.16805170821791,45.89104339796861,45.614035087719294,45.15235457063712,44.69067405355494,44.50600184672207,44.22899353647276,44.22899353647276,43.76731301939058,43.76731301939058,43.58264081255771,43.12096029547553,43.12096029547553,42.84395198522623,41.45891043397968,41.18190212373038,38.901200369344416,38.827331486611264,38.76269621421976,38.67036011080332,38.58725761772853,38.504155124653735,38.504155124653735,38.504155124653735,38.504155124653735,38.504155124653735,38.504155124653735,38.504155124653735,38.504155124653735,38.504155124653735
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Eastern & Southern Africa,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,40.48845242072931,40.41908049772993,40.4455406683479,40.41381084023586,40.3505782221657,40.35759534967021,40.358099170849705,40.377708294594555,40.41631620072123,40.507015937737705,40.626908568493306,40.64909144628866,40.67083438977716,40.689786834346876,40.74386599043446,40.73973542650572,40.769013722067406,40.86254641104587,40.83305018986245,40.841332652402144,40.983600813043374,41.02783900219665,41.095573932245124,41.14191715239048,41.351322367228555,41.44747866328977,41.49214354608738,41.56416116797606,41.68178144326105,41.64867643399125,41.77689644999721,41.89719197906083,41.340451790402305,41.47394503645614,41.56811349591259,41.63545123733448,41.77722772561375,41.92826939134087,42.142423524331825,42.32975592612785,42.39118597665996,42.454933090273215,42.64706557137646,42.3226026050792,42.419528001177184,42.55024244293722,42.704418063001434,42.820184489406515,43.085733762569426,43.302092582411134,43.562526357227966,45.778704267174156,45.88105278091861,45.97804446900209,46.05061791011406,46.161669441718566,46.24605943926017,46.369558172823446,46.41917895068787,46.45697554958256,46.51056622419132,46.541210005602046,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Colombia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,36.02523659305994,36.92834610184768,37.39792699414151,37.85038305543038,38.76340694006309,38.77422262280306,38.77692654348805,38.77872915727805,38.78323569175304,38.78323569175304,40.60748084722848,40.620099143758445,40.634520054078415,40.64803965750338,40.662460567823345,40.67598017124831,40.84272194682289,40.79405137449301,40.80847228481298,40.821991888237946,40.83641279855791,40.849932401982876,40.86435331230284,40.8796755295178,40.896800360522754,40.91482649842271,40.9202343397927,40.813880126182966,40.72374943668319,40.63361874718341,40.45425867507886,40.54348805768364,40.47138350608382,40.437133844073905,40.1198738170347,40.48670572329878,40.63271744028842,41.04821991888238,41.1608832807571,40.43172600270392,37.62505633168094,37.50067598017125,37.900856241550244,38.20730058584948,38.35691753041911,38.01171698963497,38.247859396124376,38.40829202343398,38.341595313204145,38.30824695808923,37.60342496620099,38.411536728255975,40.39260928346102,40.37854889589905,40.36448850833709,40.35042812077512,39.19513294276701,39.70076611086075,39.97656602073006,39.8467278954484,38.76911518702118,37.6412798557909,36.48760703019378
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Georgia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.467117570873505,45.013671031803135,44.56756367822708,43.86242624838106,43.675348971074975,43.70413009066053,43.81925456900274,43.15728881853504,43.171679378327816,43.21485105770614,43.22924161749892,43.258022737084474,35.86127500359764,36.26421067779537,36.235429558209816,36.221038998417036,36.17786731903871,35.94761836235429,35.40077709022881,35.14750323787595,35.04101309540941,35.77637070082026,34.767592459346666,34.797812634911494,34.451000143905596,34.31860699381206,34.166067060008636,34.143042164340194,34.21931213124191,34.24809325082745,34.30565548999856,34.13296877248525
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Indonesia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,17.238929050492114,17.341868710565976,17.46192551212484,17.525780566028363,17.66130345501416,17.753716389650968,17.820895742367117,18.037982302643567,18.250819454947916,18.328390236093554,18.543611342647537,18.74942022665423,18.908341714645307,19.05929519698383,19.27965063453248,19.270800189890537,19.3831132111925,19.539298895433244,19.791433949557565,20.019440098919723,20.226080195631415,20.44402739060594,20.54711471265256,20.452977251776083,21.682021671809533,22.79348852100664,24.004040693983672,24.36394950236535,24.528447700061275,24.886148478943678,22.92155423196454,22.828816992995026,23.193141860375256,23.16830152850842,23.724172954950678,23.71865288120249,23.71865288120249,23.801453987425273,24.3534613622438,23.76434006793007,24.202684500130225,24.52225516759085,24.788564057141365,24.837368143811062,24.93943400839086,25.52085587416159,26.04901596202222,26.204343604512125,26.572718358642444,26.56826066740204,27.096420755262663,27.091963064022256,27.353814262332364,27.509141904822272,27.611207769402068,27.87305896771218,27.759893987757245,28.41183444748096,28.750329344203706,28.96499060728547,28.9558492042508,29.007383017418242,29.125805755114804
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Pacific island small states,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.133948456888323,8.16576519249125,8.261215399300031,8.261215399300031,8.40598154629335,8.421889914094814,8.31053133948457,8.294622971683106,8.35825644288896,8.461660833598472,8.469615017499205,8.62869869551384,8.708240534521158,8.80369074132994,8.994591154947502,9.280941775373847,9.503658924594337,9.678650970410436,9.845688832325804,9.949093223035316,10.203627107858734,10.426344257079224,10.626789691377665,10.839961819917276,11.110404072542158,11.291759465478844,11.51924912503977,11.858097359210944,11.765828825962457,12.048997772828507,12.347352024922118,12.30373831775701,12.213395638629283,12.138629283489097,12.157320872274143,12.098130841121495,11.99221183800623,11.933021806853583,11.886292834890966,11.76791277258567,11.719626168224298,11.66043613707165,11.632398753894082,11.542056074766355,11.576323987538942,11.566978193146417,11.498442367601246,11.43146417445483,11.366043613707165,11.551401869158878,11.688473520249222,11.809968847352025,11.892523364485982,12.021806853582554,12.176323987538941,12.074922118380062,12.014029618082619,11.896648480124707,11.795946999220577,11.777240841777084,11.777240841777084,11.777240841777084,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Brunei Darussalam,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.984819734345351,3.984819734345351,3.984819734345351,4.554079696394687,4.554079696394687,4.364326375711575,4.364326375711575,4.554079696394687,4.554079696394687,4.554079696394687,3.6053130929791273,3.415559772296015,3.415559772296015,3.415559772296015,3.415559772296015,3.225806451612903,2.846299810246679,2.846299810246679,2.846299810246679,2.846299810246679,2.846299810246679,2.6565464895635675,2.6565464895635675,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.2770398481973433,2.2770398481973433,2.2770398481973433,2.2770398481973433,2.2770398481973433,2.2770398481973433,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.4667931688804554,2.333965844402277,2.3529411764705883,2.3529411764705883,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004,2.5426944971537004
